domain,redirect,agency,status,title,description,keywords,robots,viewport,canonical,og_locale,og_site_name,og_type,og_title,og_description,og_url,og_image,og_image_width,og_image_height,og_image_alt,twitter_site,twitter_card,twitter_title,twitter_description,twitter_image
invertir.gov,"https://www.whitehouse.gov/es/invertir/?utm_source=invertir.gov","Executive Office of the President",200,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
eop.gov,"https://www.whitehouse.gov/","Executive Office of the President",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
environmentaljustice.gov,"https://environmentaljustice.gov/","Executive Office of the President",200,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true
ej.gov,"https://www.environmentaljustice.gov/","Executive Office of the President",200,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true
earmarks.gov,"https://www.whitehouse.gov/omb/","Executive Office of the President",200,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
crisisnextdoor.gov,"https://www.cdc.gov/overdose-prevention/index.html","Executive Office of the President",200,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
cleanenergy.gov,"https://www.whitehouse.gov/cleanenergy/?utm_source=cleanenergy.gov","Executive Office of the President",200,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
childtaxcredit.gov,"https://www.whitehouse.gov/child-tax-credit/","Executive Office of the President",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
buildbackbetter.gov,"https://www.whitehouse.gov/","Executive Office of the President",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
build.gov,"https://www.whitehouse.gov/build/?utm_source=build.gov","Executive Office of the President",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
budget.gov,"https://www.whitehouse.gov/omb/budget/?utm_source=redirect&utm_medium=social","Executive Office of the President",200,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
ai.gov,"https://ai.gov/","Executive Office of the President",200,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true
eeoc.gov,"https://www.eeoc.gov/","Equal Employment Opportunity Commission",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
urbanwaters.gov,"https://www.epa.gov/urbanwaterspartners","Environmental Protection Agency",200,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true
sustainability.gov,"https://www.sustainability.gov/","Environmental Protection Agency",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
relocatefeds.gov,"https://www.epa.gov/relocatefeds","Environmental Protection Agency",200,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true
greengov.gov,"undefined","Environmental Protection Agency",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
glnpo.gov,"undefined","Environmental Protection Agency",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
frtr.gov,"undefined","Environmental Protection Agency",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
foiaonline.gov,"undefined","Environmental Protection Agency",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fedcenter.gov,"https://www.fedcenter.gov/index.cfm?","Environmental Protection Agency",200,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
epaoig.gov,"https://www.epaoig.gov/","Environmental Protection Agency",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
epa.gov,"https://www.epa.gov/","Environmental Protection Agency",200,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true
energystar.gov,"https://www.energystar.gov/","Environmental Protection Agency",200,true,true,true,false,true,true,false,true,false,true,true,true,false,false,false,false,false,false,true,true,false
cbi-epa.gov,"undefined","Environmental Protection Agency",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
airnow.gov,"https://airnow.gov/","Environmental Protection Agency",200,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
airknowledge.gov,"undefined","Environmental Protection Agency",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
votebymail.gov,"https://www.eac.gov/election-officials/voting-by-mail-absentee-voting-archived","Election Assistance Commission",200,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
helpamericavote.gov,"https://www.eac.gov/help-america-vote","Election Assistance Commission",200,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
eac.gov,"https://www.eac.gov/","Election Assistance Commission",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ugov.gov,"undefined","Director of National Intelligence",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
osis.gov,"undefined","Director of National Intelligence",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
odni.gov,"https://www.odni.gov/","Director of National Intelligence",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nctc.gov,"https://www.dni.gov/index.php/nctc-home","Director of National Intelligence",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ncsc.gov,"https://www.dni.gov/index.php/ncsc-home","Director of National Intelligence",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ncix.gov,"undefined","Director of National Intelligence",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ise.gov,"https://www.dni.gov/index.php/","Director of National Intelligence",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
intelligence.gov,"https://www.intelligence.gov/","Director of National Intelligence",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
intelink.gov,"undefined","Director of National Intelligence",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
intel.gov,"https://www.intel.gov/","Director of National Intelligence",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
